id,time_stamp,category,action,json
3464,1428639986,prefs_710,result,"{""uid"":""1428625540747"",""rating"":[{""id"":""11"",""val"":""0""},{""id"":""57"",""val"":""0""}]}"
3465,1428639987,prefs_710,working,"{""uid"":""1428625540747"",""event_queue"":[{""event"":""tab_init"",""config_id"":17,""item"":18,""item_set"":5,""time"":1428625556069},{""event"":""tab_click"",""config_id"":17,""item"":""20"",""item_set"":5,""time"":1428625557194},{""event"":""next"",""config_id"":17,""item"":""button"",""item_set"":5,""time"":1428625558034}]}"
3466,1428639987,prefs_710,result,"{""uid"":""1428625540747"",""rating"":[{""id"":""18"",""val"":""0""},{""id"":""20"",""val"":""0""}]}"
3467,1428639989,prefs_710,working,"{""uid"":""1428625540747"",""event_queue"":[{""event"":""tab_init"",""config_id"":17,""item"":9,""item_set"":6,""time"":1428625558048},{""event"":""tab_click"",""config_id"":17,""item"":""30"",""item_set"":6,""time"":1428625558995},{""event"":""next"",""config_id"":17,""item"":""button"",""item_set"":6,""time"":1428625559762}]}"
3468,1428639989,prefs_710,result,"{""uid"":""1428625540747"",""rating"":[{""id"":""9"",""val"":""0""},{""id"":""30"",""val"":""0""}]}"
3469,1428639996,prefs_710,working,"{""uid"":""1428625540747"",""event_queue"":[{""event"":""tab_init"",""config_id"":17,""item"":36,""item_set"":7,""time"":1428625559772},{""event"":""tab_click"",""config_id"":17,""item"":""#rating_table"",""item_set"":7,""time"":1428625560690},{""event"":""tab_click"",""config_id"":17,""item"":""36"",""item_set"":7,""time"":1428625564986},{""event"":""next"",""config_id"":17,""item"":""button"",""item_set"":7,""time"":1428625566666}]}"
3470,1428639997,prefs_710,result,"{""uid"":""1428625540747"",""rating"":[{""id"":""36"",""val"":""7""},{""id"":""5"",""val"":""7""}]}"
3471,1428639998,prefs_710,result,"{""uid"":""1428625540747"",""rating"":[{""id"":""11"",""val"":""0""},{""id"":""18"",""val"":""0""}]}"
3472,1428639998,prefs_710,working,"{""uid"":""1428625540747"",""event_queue"":[{""event"":""tab_init"",""config_id"":17,""item"":11,""item_set"":8,""time"":1428625566679},{""event"":""tab_click"",""config_id"":17,""item"":""18"",""item_set"":8,""time"":1428625568011},{""event"":""next"",""config_id"":17,""item"":""button"",""item_set"":8,""time"":1428625568802}]}"
3473,1428640002,prefs_710,working,"{""uid"":""1428625540747"",""event_queue"":[{""event"":""tab_init"",""config_id"":17,""item"":20,""item_set"":9,""time"":1428625568812},{""event"":""tab_click"",""config_id"":17,""item"":""20"",""item_set"":9,""time"":1428625571034},{""event"":""tab_click"",""config_id"":17,""item"":""57"",""item_set"":9,""time"":1428625571802},{""event"":""next"",""config_id"":17,""item"":""button"",""item_set"":9,""time"":1428625572754}]}"
3474,1428640002,prefs_710,result,"{""uid"":""1428625540747"",""rating"":[{""id"":""20"",""val"":""0""},{""id"":""57"",""val"":""0""}]}"
3475,1428640004,prefs_710,working,"{""uid"":""1428625540747"",""event_queue"":[{""event"":""tab_init"",""config_id"":17,""item"":58,""item_set"":10,""time"":1428625572762},{""event"":""tab_click"",""config_id"":17,""item"":""17"",""item_set"":10,""time"":1428625574203},{""event"":""next"",""config_id"":17,""item"":""button"",""item_set"":10,""time"":1428625575258}]}"
3476,1428640005,prefs_710,result,"{""uid"":""1428625540747"",""rating"":[{""id"":""58"",""val"":""0""},{""id"":""17"",""val"":""0""}]}"
3477,1428640008,prefs_710,working,"{""uid"":""1428625540747"",""event_queue"":[{""event"":""tab_init"",""config_id"":17,""item"":47,""item_set"":11,""time"":1428625575268},{""event"":""tab_click"",""config_id"":17,""item"":""26"",""item_set"":11,""time"":1428625577338},{""event"":""next"",""config_id"":17,""item"":""button"",""item_set"":11,""time"":1428625578226}]}"
3478,1428640008,prefs_710,result,"{""uid"":""1428625540747"",""rating"":[{""id"":""47"",""val"":""0""},{""id"":""26"",""val"":""0""}]}"
3479,1428640008,prefs_710,finish,"{""uid"":""1428625540747""}"
3481,1428640134,integrated_logging,rendering_message,"{""message_id"":1,""message_title"":""prefs_prod"",""owner"":""/restapi/v1/user/1/""}"
3482,1428640134,prefs_710,initialize,"{""uid"":""1428625737939"",""config"":{""interface"":""H1"",""id"":123,""itemsets"":[[57,9,17,30],[30,57,47,36]]},""language"":""en-US"",""device"":""Mozilla/5.0 (Windows NT 6.1; WOW64; rv:37.0) Gecko/20100101 Firefox/37.0"",""window_height"":935,""window_width"":1680}"
3483,1428640139,prefs_710,accepting,"{""uid"":""1428625737939""}"
3484,1428640181,prefs_710,working,"{""uid"":""1428625737939"",""event_queue"":[{""event"":""tab_init"",""config_id"":123,""item"":57,""item_set"":0,""time"":1428625742079},{""event"":""tab_click"",""config_id"":123,""item"":""9"",""item_set"":0,""time"":1428625747034},{""event"":""tab_click"",""config_id"":123,""item"":""17"",""item_set"":0,""time"":1428625749405},{""event"":""tab_click"",""config_id"":123,""item"":""30"",""item_set"":0,""time"":1428625750391},{""event"":""tab_click"",""config_id"":123,""item"":""57"",""item_set"":0,""time"":1428625754924},{""event"":""tab_click"",""config_id"":123,""item"":""9"",""item_set"":0,""time"":1428625756052},{""event"":""tab_click"",""config_id"":123,""item"":""17"",""item_set"":0,""time"":1428625757108},{""event"":""tab_click"",""config_id"":123,""item"":""30"",""item_set"":0,""time"":1428625758332},{""event"":""tab_click"",""config_id"":123,""item"":""57"",""item_set"":0,""time"":1428625759644},{""event"":""tab_click"",""config_id"":123,""item"":""57"",""item_set"":0,""time"":1428625765156},{""event"":""tab_click"",""config_id"":123,""item"":""9"",""item_set"":0,""time"":1428625770819},{""event"":""tab_click"",""config_id"":123,""item"":""17"",""item_set"":0,""time"":1428625774955},{""event"":""tab_click"",""config_id"":123,""item"":""30"",""item_set"":0,""time"":1428625779366},{""event"":""next"",""config_id"":123,""item"":""button"",""item_set"":0,""time"":1428625784532}]}"
3485,1428640181,prefs_710,result,"{""uid"":""1428625737939"",""rating"":[{""id"":""57"",""val"":""4""},{""id"":""9"",""val"":""7""},{""id"":""17"",""val"":""2""},{""id"":""30"",""val"":""2""}]}"
3486,1428640530,integrated_logging,rendering_message,"{""message_id"":1,""message_title"":""prefs_prod"",""owner"":""/restapi/v1/user/1/""}"
3487,1428640531,prefs_710,initialize,"{""uid"":""1428626133165"",""config"":{""interface"":""H3"",""id"":106,""itemsets"":[[47,36,26,30],[18,58,17,5]]},""language"":""en-US"",""device"":""Mozilla/5.0 (Windows NT 6.1; rv:36.0) Gecko/20100101 Firefox/36.0"",""window_height"":657,""window_width"":1366}"
3488,1428640542,prefs_710,accepting,"{""uid"":""1428626133165""}"
3489,1428640581,prefs_710,working,"{""uid"":""1428626133165"",""event_queue"":[{""event"":""tab_init"",""config_id"":106,""item"":47,""item_set"":0,""time"":1428626144703},{""event"":""tab_click"",""config_id"":106,""item"":""36"",""item_set"":0,""time"":1428626155688},{""event"":""tab_click"",""config_id"":106,""item"":""26"",""item_set"":0,""time"":1428626156951},{""event"":""tab_click"",""config_id"":106,""item"":""30"",""item_set"":0,""time"":1428626158412},{""event"":""tab_click"",""config_id"":106,""item"":""47"",""item_set"":0,""time"":1428626159756},{""event"":""tab_click"",""config_id"":106,""item"":""36"",""item_set"":0,""time"":1428626160854},{""event"":""tab_click"",""config_id"":106,""item"":""26"",""item_set"":0,""time"":1428626163043},{""event"":""tab_click"",""config_id"":106,""item"":""30"",""item_set"":0,""time"":1428626164241},{""event"":""tab_click"",""config_id"":106,""item"":""26"",""item_set"":0,""time"":1428626167188},{""event"":""tab_click"",""config_id"":106,""item"":""47"",""item_set"":0,""time"":1428626168323},{""event"":""next"",""config_id"":106,""item"":""button"",""item_set"":0,""time"":1428626183130}]}"
3490,1428640581,prefs_710,result,"{""uid"":""1428626133165"",""ranking"":[""36"",""30"",""47"",""26""]}"
3491,1428640602,prefs_710,working,"{""uid"":""1428626133165"",""event_queue"":[{""event"":""tab_init"",""config_id"":106,""item"":18,""item_set"":1,""time"":1428626183162},{""event"":""tab_click"",""config_id"":106,""item"":""58"",""item_set"":1,""time"":1428626186961},{""event"":""tab_click"",""config_id"":106,""item"":""17"",""item_set"":1,""time"":1428626187962},{""event"":""tab_click"",""config_id"":106,""item"":""5"",""item_set"":1,""time"":1428626189000},{""event"":""tab_click"",""config_id"":106,""item"":""17"",""item_set"":1,""time"":1428626190296},{""event"":""tab_click"",""config_id"":106,""item"":""58"",""item_set"":1,""time"":1428626191385},{""event"":""tab_click"",""config_id"":106,""item"":""18"",""item_set"":1,""time"":1428626192248},{""event"":""tab_click"",""config_id"":106,""item"":""5"",""item_set"":1,""time"":1428626194059},{""event"":""tab_click"",""config_id"":106,""item"":""58"",""item_set"":1,""time"":1428626195919},{""event"":""next"",""config_id"":106,""item"":""button"",""item_set"":1,""time"":1428626204385}]}"
3492,1428640602,prefs_710,result,"{""uid"":""1428626133165"",""ranking"":[""17"",""18"",""5"",""58""]}"
3493,1428640602,prefs_710,finish,"{""uid"":""1428626133165""}"
3495,1428640632,integrated_logging,rendering_message,"{""message_id"":1,""message_title"":""prefs_prod"",""owner"":""/restapi/v1/user/1/""}"
3496,1428640633,prefs_710,initialize,"{""uid"":""1428626236588"",""config"":{""interface"":""H1"",""id"":123,""itemsets"":[[57,9,17,30],[30,57,47,36]]},""language"":""en-US"",""device"":""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.118 Safari/537.36"",""window_height"":667,""window_width"":1366}"
3497,1428640635,prefs_710,accepting,"{""uid"":""1428626236588""}"
3498,1428640670,prefs_710,working,"{""uid"":""1428626236588"",""event_queue"":[{""event"":""tab_init"",""config_id"":123,""item"":57,""item_set"":0,""time"":1428626238645},{""event"":""tab_click"",""config_id"":123,""item"":""9"",""item_set"":0,""time"":1428626248020},{""event"":""tab_click"",""config_id"":123,""item"":""17"",""item_set"":0,""time"":1428626249307},{""event"":""tab_click"",""config_id"":123,""item"":""30"",""item_set"":0,""time"":1428626250179},{""event"":""tab_click"",""config_id"":123,""item"":""57"",""item_set"":0,""time"":1428626253421},{""event"":""tab_click"",""config_id"":123,""item"":""9"",""item_set"":0,""time"":1428626259373},{""event"":""tab_click"",""config_id"":123,""item"":""#rating_table"",""item_set"":0,""time"":1428626261119},{""event"":""tab_click"",""config_id"":123,""item"":""17"",""item_set"":0,""time"":1428626263878},{""event"":""tab_click"",""config_id"":123,""item"":""#rating_table"",""item_set"":0,""time"":1428626265204},{""event"":""tab_click"",""config_id"":123,""item"":""30"",""item_set"":0,""time"":1428626269058},{""event"":""next"",""config_id"":123,""item"":""button"",""item_set"":0,""time"":1428626272961}]}"
3499,1428640670,prefs_710,result,"{""uid"":""1428626236588"",""rating"":[{""id"":""57"",""val"":""2""},{""id"":""9"",""val"":""2""},{""id"":""17"",""val"":""1""},{""id"":""30"",""val"":""1""}]}"
3500,1428640673,prefs_710,working,"{""uid"":""1428626236588"",""event_queue"":[{""event"":""tab_init"",""config_id"":123,""item"":30,""item_set"":1,""time"":1428626272994},{""event"":""next"",""config_id"":123,""item"":""button"",""item_set"":1,""time"":1428626276165}]}"
3501,1428640673,prefs_710,result,"{""uid"":""1428626236588"",""rating"":[{""id"":""30"",""val"":""0""},{""id"":""57"",""val"":""0""},{""id"":""47"",""val"":""0""},{""id"":""36"",""val"":""0""}]}"
3502,1428640673,prefs_710,finish,"{""uid"":""1428626236588""}"
3504,1428642027,integrated_logging,rendering_message,"{""message_id"":1,""message_title"":""prefs_prod"",""owner"":""/restapi/v1/user/1/""}"
3505,1428642028,prefs_710,initialize,"{""uid"":""1428627623738"",""config"":{""interface"":""H1"",""id"":103,""itemsets"":[[11,5,58,17],[26,57,9,36]]},""language"":""en-US"",""device"":""Mozilla/5.0 (Windows NT 6.3; WOW64; rv:37.0) Gecko/20100101 Firefox/37.0"",""window_height"":730,""window_width"":1536}"
3506,1428642033,prefs_710,accepting,"{""uid"":""1428627623738""}"
3507,1428642090,prefs_710,result,"{""uid"":""1428627623738"",""rating"":[{""id"":""11"",""val"":""5""},{""id"":""5"",""val"":""2""},{""id"":""58"",""val"":""3""},{""id"":""17"",""val"":""6""}]}"
3508,1428642091,prefs_710,working,"{""uid"":""1428627623738"",""event_queue"":[{""event"":""tab_init"",""config_id"":103,""item"":11,""item_set"":0,""time"":1428627628679},{""event"":""tab_click"",""config_id"":103,""item"":""5"",""item_set"":0,""time"":1428627648710},{""event"":""tab_click"",""config_id"":103,""item"":""11"",""item_set"":0,""time"":1428627650018},{""event"":""tab_click"",""config_id"":103,""item"":""5"",""item_set"":0,""time"":1428627651034},{""event"":""tab_click"",""config_id"":103,""item"":""58"",""item_set"":0,""time"":1428627652511},{""event"":""tab_click"",""config_id"":103,""item"":""17"",""item_set"":0,""time"":1428627653612},{""event"":""tab_click"",""config_id"":103,""item"":""58"",""item_set"":0,""time"":1428627654634},{""event"":""tab_click"",""config_id"":103,""item"":""11"",""item_set"":0,""time"":1428627655158},{""event"":""tab_click"",""config_id"":103,""item"":""17"",""item_set"":0,""time"":1428627656198},{""event"":""tab_click"",""config_id"":103,""item"":""58"",""item_set"":0,""time"":1428627657462},{""event"":""tab_click"",""config_id"":103,""item"":""5"",""item_set"":0,""time"":1428627658049},{""event"":""tab_click"",""config_id"":103,""item"":""11"",""item_set"":0,""time"":1428627658784},{""event"":""tab_click"",""config_id"":103,""item"":""5"",""item_set"":0,""time"":1428627659776},{""event"":""tab_click"",""config_id"":103,""item"":""58"",""item_set"":0,""time"":1428627660470},{""event"":""tab_click"",""config_id"":103,""item"":""11"",""item_set"":0,""time"":1428627661768},{""event"":""tab_click"",""config_id"":103,""item"":""58"",""item_set"":0,""time"":1428627666220},{""event"":""tab_click"",""config_id"":103,""item"":""5"",""item_set"":0,""time"":1428627666642},{""event"":""next"",""config_id"":103,""item"":""button"",""item_set"":0,""time"":1428627686088}]}"
3509,1428642119,prefs_710,working,"{""uid"":""1428627623738"",""event_queue"":[{""event"":""tab_init"",""config_id"":103,""item"":26,""item_set"":1,""time"":1428627686119},{""event"":""tab_click"",""config_id"":103,""item"":""57"",""item_set"":1,""time"":1428627690870},{""event"":""tab_click"",""config_id"":103,""item"":""9"",""item_set"":1,""time"":1428627691706},{""event"":""tab_click"",""config_id"":103,""item"":""36"",""item_set"":1,""time"":1428627692580},{""event"":""tab_click"",""config_id"":103,""item"":""9"",""item_set"":1,""time"":1428627694362},{""event"":""tab_click"",""config_id"":103,""item"":""36"",""item_set"":1,""time"":1428627695424},{""event"":""tab_click"",""config_id"":103,""item"":""57"",""item_set"":1,""time"":1428627696048},{""event"":""tab_click"",""config_id"":103,""item"":""26"",""item_set"":1,""time"":1428627697298},{""event"":""tab_click"",""config_id"":103,""item"":""57"",""item_set"":1,""time"":1428627698846},{""event"":""tab_click"",""config_id"":103,""item"":""26"",""item_set"":1,""time"":1428627699986},{""event"":""tab_click"",""config_id"":103,""item"":""57"",""item_set"":1,""time"":1428627709908},{""event"":""tab_click"",""config_id"":103,""item"":""26"",""item_set"":1,""time"":1428627711792},{""event"":""tab_click"",""config_id"":103,""item"":""#rating_table"",""item_set"":1,""time"":1428627713704},{""event"":""next"",""config_id"":103,""item"":""button"",""item_set"":1,""time"":1428627714642}]}"
3510,1428642119,prefs_710,result,"{""uid"":""1428627623738"",""rating"":[{""id"":""26"",""val"":""4""},{""id"":""57"",""val"":""2""},{""id"":""9"",""val"":""6""},{""id"":""36"",""val"":""5""}]}"
3511,1428642119,prefs_710,finish,"{""uid"":""1428627623738""}"
3513,1428642485,integrated_logging,rendering_message,"{""message_id"":1,""message_title"":""prefs_prod"",""owner"":""/restapi/v1/user/1/""}"
3514,1428642487,prefs_710,initialize,"{""uid"":""1428628074493"",""config"":{""interface"":""H3"",""id"":124,""itemsets"":[[11,17,9,5],[18,26,58,20]]},""language"":""en-US"",""device"":""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.118 Safari/537.36"",""window_height"":741,""window_width"":1517}"
3515,1428642505,prefs_710,accepting,"{""uid"":""1428628074493""}"
3516,1428642570,prefs_710,working,"{""uid"":""1428628074493"",""event_queue"":[{""event"":""tab_init"",""config_id"":124,""item"":11,""item_set"":0,""time"":1428628092437},{""event"":""tab_click"",""config_id"":124,""item"":""17"",""item_set"":0,""time"":1428628105413},{""event"":""tab_click"",""config_id"":124,""item"":""9"",""item_set"":0,""time"":1428628112378},{""event"":""tab_click"",""config_id"":124,""item"":""5"",""item_set"":0,""time"":1428628121779},{""event"":""tab_click"",""config_id"":124,""item"":""11"",""item_set"":0,""time"":1428628128135},{""event"":""next"",""config_id"":124,""item"":""button"",""item_set"":0,""time"":1428628155967}]}"
